Date,Open,High,Low,Close,Volume
1545,'2011-12-08 00:00',1.3399,1.34561,1.32888,1.33455,217296.0
1546,'2011-12-09 00:00',1.33453,1.34328,1.32813,1.33848,211639.0
1547,'2011-12-11 00:00',1.33782,1.3381,1.33595,1.33703,5873.0
1548,'2011-12-12 00:00',1.33703,1.33771,1.31606,1.31637,222768.0
1549,'2011-12-13 00:00',1.31641,1.32363,1.30083,1.30184,262149.0
1550,'2011-12-14 00:00',1.30184,1.30638,1.29481,1.29846,264109.0
1551,'2011-12-15 00:00',1.29847,1.30496,1.29569,1.30288,238279.0
1552,'2011-12-16 00:00',1.30287,1.3084,1.29961,1.30443,219594.0
1553,'2011-12-18 00:00',1.30373,1.3042,1.30309,1.30357,6365.0
1554,'2011-12-19 00:00',1.30357,1.30407,1.29825,1.30058,235881.0
1555,'2011-12-20 00:00',1.30058,1.31315,1.29949,1.30862,239700.0
1556,'2011-12-21 00:00',1.30862,1.31893,1.30249,1.30356,259467.0
1557,'2011-12-22 00:00',1.3036,1.31189,1.30189,1.30541,218589.0
1558,'2011-12-23 00:00',1.30542,1.30945,1.30282,1.30477,176115.0
1559,'2011-12-25 00:00',1.30416,1.30428,1.30299,1.30406,3071.0
1560,'2011-12-26 00:00',1.30406,1.30814,1.30406,1.30471,51473.0
1561,'2011-12-27 00:00',1.30471,1.3083,1.30434,1.30679,156683.0
1562,'2011-12-28 00:00',1.30679,1.30792,1.29134,1.29243,216421.0
1563,'2011-12-29 00:00',1.29245,1.29637,1.28581,1.2952,243019.0
1564,'2011-12-30 00:00',1.29516,1.29981,1.29049,1.29547,198522.0
1565,'2012-01-01 00:00',1.29368,1.29519,1.29335,1.29445,1846.0
1566,'2012-01-02 00:00',1.29445,1.29639,1.29173,1.29364,63214.0
1567,'2012-01-03 00:00',1.29364,1.30758,1.29352,1.30537,262524.0
1568,'2012-01-04 00:00',1.30537,1.30726,1.28994,1.29304,271066.0
1569,'2012-01-05 00:00',1.29302,1.29434,1.27723,1.27915,310696.0
1570,'2012-01-06 00:00',1.27915,1.28121,1.26978,1.27186,263333.0
1571,'2012-01-08 00:00',1.26911,1.27059,1.26666,1.26784,13929.0
1572,'2012-01-09 00:00',1.26784,1.2785,1.26769,1.27722,274750.0
1573,'2012-01-10 00:00',1.27722,1.28172,1.27427,1.27528,292676.0
1574,'2012-01-11 00:00',1.27528,1.27893,1.26654,1.27214,300027.0
1575,'2012-01-12 00:00',1.27214,1.28442,1.26992,1.28203,341910.0
1576,'2012-01-13 00:00',1.28199,1.28778,1.26287,1.26772,311124.0
1577,'2012-01-15 00:00',1.26311,1.26555,1.26311,1.26474,10929.0
1578,'2012-01-16 00:00',1.26471,1.26873,1.26262,1.26659,228920.0
1579,'2012-01-17 00:00',1.26659,1.28042,1.26644,1.2746,282957.0
1580,'2012-01-18 00:00',1.27462,1.28676,1.27336,1.28636,293103.0
1581,'2012-01-19 00:00',1.28636,1.29719,1.28388,1.29611,276283.0
1582,'2012-01-20 00:00',1.29609,1.29855,1.28894,1.29308,234808.0
1583,'2012-01-22 00:00',1.28761,1.28943,1.28758,1.28871,7646.0
1584,'2012-01-23 00:00',1.28865,1.30523,1.28828,1.3024,223423.0
1585,'2012-01-24 00:00',1.30241,1.30592,1.2953,1.30347,237820.0
1586,'2012-01-25 00:00',1.30347,1.31202,1.29307,1.31054,260656.0
1587,'2012-01-26 00:00',1.31054,1.31795,1.30893,1.30895,262081.0
1588,'2012-01-27 00:00',1.30879,1.32304,1.30774,1.32158,261882.0
1589,'2012-01-29 00:00',1.32192,1.32254,1.32055,1.32058,6930.0
1590,'2012-01-30 00:00',1.32068,1.32097,1.30791,1.3138,279388.0
1591,'2012-01-31 00:00',1.3138,1.32123,1.30431,1.30763,297275.0
1592,'2012-02-01 00:00',1.30756,1.32174,1.3026,1.31701,288132.0
1593,'2012-02-02 00:00',1.31692,1.31966,1.30864,1.31356,267829.0
1594,'2012-02-03 00:00',1.31356,1.31913,1.3068,1.31563,254099.0
1595,'2012-02-05 00:00',1.3111,1.31303,1.3111,1.3124,9030.0
1596,'2012-02-06 00:00',1.3124,1.31411,1.30277,1.31179,249597.0
1597,'2012-02-07 00:00',1.31179,1.32692,1.30889,1.32475,274615.0
1598,'2012-02-08 00:00',1.32473,1.32859,1.32183,1.32471,266520.0
1599,'2012-02-09 00:00',1.32472,1.33193,1.32269,1.32754,253211.0
1600,'2012-02-10 00:00',1.32752,1.329,1.31561,1.31961,217445.0
1601,'2012-02-12 00:00',1.32042,1.32592,1.32016,1.32368,13969.0
1602,'2012-02-13 00:00',1.32398,1.32826,1.31483,1.31539,227652.0
1603,'2012-02-14 00:00',1.31543,1.32155,1.30801,1.3128,234485.0
1604,'2012-02-15 00:00',1.31281,1.31903,1.30441,1.30548,259067.0
1605,'2012-02-16 00:00',1.30548,1.31551,1.29751,1.31269,268725.0
1606,'2012-02-17 00:00',1.31269,1.31967,1.31149,1.31425,216532.0
1607,'2012-02-19 00:00',1.31795,1.32367,1.31733,1.32232,14076.0
1608,'2012-02-20 00:00',1.32232,1.32766,1.31823,1.32074,178019.0
1609,'2012-02-21 00:00',1.32071,1.32926,1.3187,1.32482,254612.0
1610,'2012-02-22 00:00',1.32482,1.32638,1.32109,1.3255,218672.0
1611,'2012-02-23 00:00',1.3255,1.33779,1.32318,1.33739,217513.0
1612,'2012-02-24 00:00',1.33737,1.34857,1.33568,1.34461,212576.0
1613,'2012-02-26 00:00',1.34612,1.34787,1.34557,1.34674,10445.0
1614,'2012-02-27 00:00',1.34669,1.34676,1.33658,1.34073,255056.0
1615,'2012-02-28 00:00',1.34073,1.34795,1.33901,1.34781,259541.0
1616,'2012-02-29 00:00',1.34785,1.34853,1.33147,1.33245,271005.0
1617,'2012-03-01 00:00',1.33241,1.33556,1.3282,1.33263,244492.0
1618,'2012-03-02 00:00',1.33263,1.33326,1.31864,1.32003,215668.0
1619,'2012-03-04 00:00',1.31895,1.32049,1.3182,1.31851,7901.0
1620,'2012-03-05 00:00',1.31851,1.32386,1.31597,1.3223,231221.0
1621,'2012-03-06 00:00',1.32228,1.32256,1.31032,1.31194,250779.0
1622,'2012-03-07 00:00',1.31194,1.31638,1.30959,1.31406,217851.0
1623,'2012-03-08 00:00',1.31406,1.3291,1.3135,1.32712,220165.0
1624,'2012-03-09 00:00',1.32712,1.32718,1.30974,1.31227,203984.0
1625,'2012-03-11 00:00',1.30991,1.31245,1.30991,1.3122,5247.0
1626,'2012-03-12 00:00',1.31216,1.31724,1.30788,1.31696,209113.0
1627,'2012-03-13 00:00',1.31696,1.31902,1.30518,1.30788,227478.0
1628,'2012-03-14 00:00',1.30791,1.309,1.30108,1.30204,219618.0
1629,'2012-03-15 00:00',1.30202,1.31176,1.30035,1.30765,216587.0
1630,'2012-03-16 00:00',1.30766,1.31869,1.30486,1.31732,187652.0
1631,'2012-03-18 00:00',1.31743,1.31867,1.31719,1.3176,7483.0
1632,'2012-03-19 00:00',1.31759,1.32628,1.31417,1.32292,174663.0
1633,'2012-03-20 00:00',1.32291,1.32516,1.3172,1.3238,192612.0
1634,'2012-03-21 00:00',1.3238,1.32844,1.31788,1.32173,201137.0
1635,'2012-03-22 00:00',1.32181,1.32544,1.3135,1.32044,223258.0
1636,'2012-03-23 00:00',1.32044,1.32919,1.31907,1.32684,197477.0
1637,'2012-03-25 00:00',1.3269,1.32839,1.32651,1.32823,7938.0
1638,'2012-03-26 00:00',1.32832,1.33674,1.3192,1.33566,211798.0
1639,'2012-03-27 00:00',1.33566,1.33846,1.33121,1.33288,197916.0
1640,'2012-03-28 00:00',1.33288,1.33727,1.32772,1.33254,213498.0
1641,'2012-03-29 00:00',1.33254,1.33449,1.32524,1.33138,206695.0
1642,'2012-03-30 00:00',1.33139,1.33748,1.33095,1.33398,192844.0
1643,'2012-04-01 00:00',1.33584,1.3376,1.33556,1.33565,8271.0
1644,'2012-04-02 00:00',1.33563,1.33803,1.32777,1.33296,196928.0
1645,'2012-04-03 00:00',1.33296,1.33671,1.32131,1.32225,215345.0
1646,'2012-04-04 00:00',1.32225,1.32327,1.31073,1.31435,218402.0
1647,'2012-04-05 00:00',1.31435,1.31642,1.30353,1.30622,182647.0
1648,'2012-04-06 00:00',1.30622,1.31098,1.30503,1.30964,72808.0
1649,'2012-04-08 00:00',1.30985,1.31039,1.30661,1.30851,6962.0
1650,'2012-04-09 00:00',1.30851,1.31334,1.30337,1.31086,111383.0
1651,'2012-04-10 00:00',1.31086,1.3144,1.30538,1.30721,234463.0
1652,'2012-04-11 00:00',1.30719,1.31562,1.3066,1.31182,212317.0
1653,'2012-04-12 00:00',1.31183,1.32123,1.3102,1.31884,208563.0
1654,'2012-04-13 00:00',1.31883,1.32011,1.30692,1.30755,200247.0
1655,'2012-04-15 00:00',1.30632,1.30748,1.30407,1.30432,10931.0
1656,'2012-04-16 00:00',1.30433,1.31465,1.29958,1.31257,238131.0
1657,'2012-04-17 00:00',1.31258,1.31692,1.30902,1.31348,208823.0
1658,'2012-04-18 00:00',1.31348,1.31403,1.30572,1.3117,225054.0
1659,'2012-04-19 00:00',1.3117,1.31608,1.30699,1.3143,235257.0
1660,'2012-04-20 00:00',1.31431,1.32263,1.31285,1.32159,210421.0
1661,'2012-04-22 00:00',1.31817,1.32081,1.3181,1.32069,8247.0
1662,'2012-04-23 00:00',1.32071,1.32101,1.31045,1.31486,208718.0
1663,'2012-04-24 00:00',1.31487,1.32173,1.31447,1.31951,211036.0
1664,'2012-04-25 00:00',1.31951,1.32359,1.31736,1.32306,208111.0
1665,'2012-04-26 00:00',1.32306,1.32625,1.31765,1.31918,198896.0
1666,'2012-04-27 00:00',1.31915,1.32698,1.3157,1.32535,216039.0
1667,'2012-04-29 00:00',1.32333,1.32467,1.32331,1.32392,6080.0
1668,'2012-04-30 00:00',1.32392,1.32663,1.32078,1.3238,190352.0
1669,'2012-05-01 00:00',1.32387,1.32828,1.32039,1.32379,144281.0
1670,'2012-05-02 00:00',1.32379,1.32407,1.31248,1.31476,205086.0
1671,'2012-05-03 00:00',1.31478,1.31791,1.3099,1.3154,192130.0
1672,'2012-05-04 00:00',1.3154,1.3178,1.30799,1.30824,176602.0
1673,'2012-05-06 00:00',1.30091,1.30321,1.2955,1.29607,23924.0
1674,'2012-05-07 00:00',1.29608,1.30652,1.29608,1.30589,209318.0
1675,'2012-05-08 00:00',1.30587,1.30598,1.29823,1.29925,234133.0
1676,'2012-05-09 00:00',1.29925,1.30037,1.29107,1.2934,265309.0
1677,'2012-05-10 00:00',1.29341,1.29785,1.2924,1.29328,232229.0
1678,'2012-05-11 00:00',1.29328,1.29572,1.29045,1.29153,217289.0
1679,'2012-05-13 00:00',1.28976,1.29024,1.28811,1.28969,13605.0
1680,'2012-05-14 00:00',1.2897,1.29042,1.2815,1.28297,224034.0
1681,'2012-05-15 00:00',1.28297,1.28686,1.27216,1.27344,245123.0
1682,'2012-05-16 00:00',1.27344,1.27585,1.26811,1.27321,278794.0
1683,'2012-05-17 00:00',1.2732,1.27489,1.26664,1.26975,263612.0
1684,'2012-05-18 00:00',1.26975,1.27936,1.26415,1.27826,257415.0
1685,'2012-05-20 00:00',1.27605,1.27822,1.2748,1.27712,11888.0
1686,'2012-05-21 00:00',1.27713,1.28236,1.2725,1.2812,240981.0
1687,'2012-05-22 00:00',1.2812,1.28142,1.26517,1.26604,263747.0
1688,'2012-05-23 00:00',1.26605,1.26868,1.25448,1.25606,293895.0
1689,'2012-05-24 00:00',1.25612,1.26188,1.25154,1.25349,282983.0
1690,'2012-05-25 00:00',1.25348,1.26017,1.24984,1.25151,240005.0
1691,'2012-05-27 00:00',1.25726,1.25789,1.25595,1.25658,10823.0
1692,'2012-05-28 00:00',1.25659,1.2624,1.2516,1.25213,174790.0
1693,'2012-05-29 00:00',1.2521,1.25741,1.24606,1.24771,262110.0
1694,'2012-05-30 00:00',1.24773,1.24867,1.23606,1.23731,273555.0
1695,'2012-05-31 00:00',1.2373,1.24281,1.23363,1.23593,269474.0
1696,'2012-06-01 00:00',1.23617,1.24481,1.22913,1.24328,276913.0
1697,'2012-06-03 00:00',1.24128,1.24418,1.23956,1.23982,15981.0
1698,'2012-06-04 00:00',1.23982,1.25267,1.23856,1.25261,221456.0
1699,'2012-06-05 00:00',1.25261,1.25417,1.24098,1.2461,250965.0
1700,'2012-06-06 00:00',1.2461,1.25851,1.24416,1.25761,270747.0
1701,'2012-06-07 00:00',1.25755,1.26249,1.25398,1.25673,260644.0
1702,'2012-06-08 00:00',1.25673,1.25712,1.24353,1.25159,239760.0
1703,'2012-06-10 00:00',1.26385,1.26676,1.26305,1.26441,20649.0
1704,'2012-06-11 00:00',1.2644,1.26469,1.245,1.24769,256536.0
1705,'2012-06-12 00:00',1.24769,1.25287,1.24425,1.25,272234.0
1706,'2012-06-13 00:00',1.25,1.26098,1.24735,1.25742,269225.0
1707,'2012-06-14 00:00',1.25741,1.26362,1.25415,1.26258,255611.0
1708,'2012-06-15 00:00',1.26257,1.26642,1.2592,1.26381,216820.0
1709,'2012-06-17 00:00',1.26918,1.27474,1.26918,1.27038,19752.0
1710,'2012-06-18 00:00',1.27038,1.27272,1.25592,1.25959,262995.0
1711,'2012-06-19 00:00',1.25959,1.27302,1.25687,1.26788,257994.0
1712,'2012-06-20 00:00',1.26788,1.27408,1.26383,1.26807,255919.0
1713,'2012-06-21 00:00',1.26805,1.26985,1.25313,1.25495,265605.0
1714,'2012-06-22 00:00',1.25497,1.2583,1.25188,1.25669,213550.0
1715,'2012-06-24 00:00',1.25432,1.25577,1.2534,1.25373,6586.0
1716,'2012-06-25 00:00',1.25374,1.25442,1.24709,1.25022,206027.0
1717,'2012-06-26 00:00',1.25022,1.253,1.24416,1.24849,238433.0
1718,'2012-06-27 00:00',1.24849,1.25079,1.2445,1.24693,203192.0
1719,'2012-06-28 00:00',1.24696,1.25239,1.24071,1.24406,253828.0
1720,'2012-06-29 00:00',1.24406,1.26924,1.24323,1.26598,283799.0
1721,'2012-07-01 00:00',1.2675,1.26777,1.26502,1.26544,9513.0
1722,'2012-07-02 00:00',1.26544,1.26672,1.25679,1.25794,219972.0
1723,'2012-07-03 00:00',1.25795,1.26269,1.25586,1.26041,193520.0
1724,'2012-07-04 00:00',1.26041,1.26065,1.25082,1.25153,156565.0
1725,'2012-07-05 00:00',1.25152,1.25381,1.23638,1.23921,233591.0
1726,'2012-07-06 00:00',1.23922,1.24008,1.22596,1.2285,215962.0
1727,'2012-07-08 00:00',1.22584,1.22802,1.22558,1.227,12869.0
1728,'2012-07-09 00:00',1.22701,1.23227,1.22689,1.23167,200904.0
1729,'2012-07-10 00:00',1.23172,1.23336,1.2235,1.22547,225121.0
1730,'2012-07-11 00:00',1.22546,1.22963,1.2212,1.22441,219733.0
1731,'2012-07-12 00:00',1.22441,1.22443,1.2167,1.21879,236807.0
1732,'2012-07-13 00:00',1.2188,1.22546,1.2162,1.22483,207362.0
1733,'2012-07-15 00:00',1.22646,1.22715,1.22445,1.22465,7615.0
1734,'2012-07-16 00:00',1.22465,1.22894,1.21755,1.22654,191917.0
1735,'2012-07-17 00:00',1.22653,1.23149,1.21885,1.22951,228109.0
1736,'2012-07-18 00:00',1.2295,1.23062,1.22165,1.22765,231755.0
1737,'2012-07-19 00:00',1.22766,1.23209,1.22288,1.22759,230996.0
1738,'2012-07-20 00:00',1.22759,1.22825,1.21443,1.21563,210656.0
1739,'2012-07-22 00:00',1.21143,1.21311,1.21126,1.21271,13514.0
1740,'2012-07-23 00:00',1.21271,1.21442,1.20684,1.21236,250375.0
1741,'2012-07-24 00:00',1.21234,1.21372,1.20419,1.20612,244954.0
1742,'2012-07-25 00:00',1.20612,1.21674,1.20531,1.21387,251533.0
1743,'2012-07-26 00:00',1.21387,1.23284,1.21172,1.22775,248396.0
1744,'2012-07-27 00:00',1.22774,1.23899,1.22416,1.23182,262118.0
1745,'2012-07-29 00:00',1.22946,1.23102,1.22944,1.23023,7804.0
1746,'2012-07-30 00:00',1.23025,1.23055,1.22246,1.22597,205979.0
1747,'2012-07-31 00:00',1.22595,1.23291,1.2248,1.22912,196970.0
1748,'2012-08-01 00:00',1.22916,1.23362,1.2218,1.22382,161316.0
1749,'2012-08-02 00:00',1.22382,1.23888,1.21339,1.21782,225985.0
1750,'2012-08-03 00:00',1.21785,1.23919,1.21664,1.23852,218467.0
1751,'2012-08-05 00:00',1.23925,1.24429,1.23826,1.24271,14700.0
1752,'2012-08-06 00:00',1.24268,1.24292,1.23413,1.2388,188609.0
1753,'2012-08-07 00:00',1.23882,1.24417,1.23757,1.23842,189795.0
1754,'2012-08-08 00:00',1.23842,1.2402,1.23267,1.23716,186973.0
1755,'2012-08-09 00:00',1.23716,1.23866,1.22668,1.22925,189096.0
1756,'2012-08-10 00:00',1.22926,1.23162,1.22412,1.22894,167884.0
1757,'2012-08-12 00:00',1.22894,1.22909,1.22742,1.22742,5030.0
1758,'2012-08-13 00:00',1.22745,1.23732,1.226,1.23258,166581.0
1759,'2012-08-14 00:00',1.23258,1.23851,1.23159,1.23233,168226.0
1760,'2012-08-15 00:00',1.23233,1.23432,1.22635,1.22881,140739.0
1761,'2012-08-16 00:00',1.22882,1.2372,1.2256,1.23568,162876.0
1762,'2012-08-17 00:00',1.23568,1.23818,1.22894,1.23308,149928.0
1763,'2012-08-19 00:00',1.2348,1.23508,1.23286,1.23318,7890.0
1764,'2012-08-20 00:00',1.23316,1.23685,1.22948,1.23505,151532.0
1765,'2012-08-21 00:00',1.23507,1.24872,1.23457,1.24761,192125.0
1766,'2012-08-22 00:00',1.2476,1.25435,1.2431,1.25334,180751.0
1767,'2012-08-23 00:00',1.25334,1.25885,1.25243,1.25595,195142.0
1768,'2012-08-24 00:00',1.25595,1.25662,1.24843,1.25107,161311.0
1769,'2012-08-26 00:00',1.25096,1.25233,1.25041,1.25049,7089.0
1770,'2012-08-27 00:00',1.25053,1.25351,1.24898,1.25007,114427.0
1771,'2012-08-28 00:00',1.25007,1.25759,1.2465,1.25705,170338.0
1772,'2012-08-29 00:00',1.25705,1.25729,1.25183,1.25302,154017.0
1773,'2012-08-30 00:00',1.25304,1.25635,1.2488,1.25092,154794.0
1774,'2012-08-31 00:00',1.25091,1.26372,1.24933,1.2573,187587.0
1775,'2012-09-02 00:00',1.25666,1.2585,1.25666,1.25731,5661.0
1776,'2012-09-03 00:00',1.25729,1.26091,1.25599,1.25859,118889.0
1777,'2012-09-04 00:00',1.2586,1.26275,1.25259,1.25335,167985.0
1778,'2012-09-05 00:00',1.25336,1.2624,1.25015,1.26001,188880.0
1779,'2012-09-06 00:00',1.26002,1.26469,1.25611,1.26305,198253.0
1780,'2012-09-07 00:00',1.26305,1.28171,1.26263,1.28152,181063.0
1781,'2012-09-09 00:00',1.28067,1.28107,1.27909,1.27951,7149.0
1782,'2012-09-10 00:00',1.27951,1.28031,1.27546,1.27613,156949.0
1783,'2012-09-11 00:00',1.27613,1.28707,1.27584,1.2851,182966.0
1784,'2012-09-12 00:00',1.28511,1.29361,1.28399,1.29019,196105.0
1785,'2012-09-13 00:00',1.29017,1.30014,1.28742,1.29926,188633.0
1786,'2012-09-14 00:00',1.29925,1.3167,1.29839,1.31299,203211.0
1787,'2012-09-16 00:00',1.31175,1.3128,1.31089,1.31134,6502.0
1788,'2012-09-17 00:00',1.31134,1.31694,1.30834,1.31079,176468.0
1789,'2012-09-18 00:00',1.3108,1.31147,1.3029,1.30461,178398.0
1790,'2012-09-19 00:00',1.30461,1.30846,1.2993,1.30571,181031.0
1791,'2012-09-20 00:00',1.30571,1.30587,1.2921,1.29734,194207.0
1792,'2012-09-21 00:00',1.29733,1.30476,1.2955,1.29792,182995.0
1793,'2012-09-23 00:00',1.29749,1.29878,1.29654,1.29667,6167.0
1794,'2012-09-24 00:00',1.29667,1.29795,1.28904,1.29403,141627.0
1795,'2012-09-25 00:00',1.29406,1.29706,1.28871,1.28982,164886.0
1796,'2012-09-26 00:00',1.28982,1.29126,1.2835,1.28778,150467.0
1797,'2012-09-27 00:00',1.28776,1.29282,1.28307,1.29121,162667.0
1798,'2012-09-28 00:00',1.2912,1.29596,1.28387,1.28591,187934.0
1799,'2012-09-30 00:00',1.28444,1.28499,1.28038,1.28087,8796.0
1800,'2012-10-01 00:00',1.28077,1.29381,1.28049,1.28877,181101.0
1801,'2012-10-02 00:00',1.28878,1.29676,1.28799,1.2911,167584.0
1802,'2012-10-03 00:00',1.29113,1.29367,1.28772,1.29227,169624.0
1803,'2012-10-04 00:00',1.29226,1.30312,1.291,1.30126,185229.0
1804,'2012-10-05 00:00',1.30126,1.30714,1.29938,1.30344,165613.0
1805,'2012-10-07 00:00',1.30227,1.30256,1.30114,1.3014,4623.0
1806,'2012-10-08 00:00',1.30151,1.30158,1.29371,1.29749,134177.0
1807,'2012-10-09 00:00',1.29749,1.29906,1.28493,1.28588,187941.0
1808,'2012-10-10 00:00',1.28588,1.29127,1.28352,1.28588,177232.0
1809,'2012-10-11 00:00',1.28591,1.29511,1.28258,1.29314,163220.0
1810,'2012-10-12 00:00',1.29314,1.29906,1.29219,1.29522,152773.0
1811,'2012-10-14 00:00',1.29527,1.29588,1.29319,1.2934,4717.0
1812,'2012-10-15 00:00',1.29328,1.29786,1.28905,1.29673,160297.0
1813,'2012-10-16 00:00',1.29672,1.31232,1.29532,1.31056,183241.0
1814,'2012-10-17 00:00',1.31055,1.31386,1.30846,1.3112,175896.0
1815,'2012-10-18 00:00',1.3112,1.31285,1.3055,1.30684,168441.0
1816,'2012-10-19 00:00',1.30684,1.30767,1.30129,1.30188,139904.0
1817,'2012-10-21 00:00',1.30189,1.3029,1.30152,1.30214,4538.0
1818,'2012-10-22 00:00',1.30213,1.3083,1.30199,1.30703,143028.0
1819,'2012-10-23 00:00',1.30703,1.30703,1.29518,1.29733,166206.0
1820,'2012-10-24 00:00',1.29734,1.29966,1.292,1.29643,170143.0
1821,'2012-10-25 00:00',1.29645,1.3023,1.29269,1.29385,173308.0
1822,'2012-10-26 00:00',1.29384,1.29559,1.28832,1.29403,170070.0
1823,'2012-10-28 00:00',1.29396,1.29453,1.29186,1.29219,4729.0
1824,'2012-10-29 00:00',1.29216,1.29359,1.2885,1.29066,116847.0
1825,'2012-10-30 00:00',1.29065,1.29832,1.28857,1.29611,121352.0
1826,'2012-10-31 00:00',1.29612,1.30202,1.29458,1.29641,163554.0
1827,'2012-11-01 00:00',1.29642,1.29823,1.29241,1.29464,149437.0
1828,'2012-11-02 00:00',1.29463,1.29464,1.28211,1.28349,172743.0
1829,'2012-11-04 00:00',1.28181,1.28343,1.28163,1.28225,5112.0
1830,'2012-11-05 00:00',1.28223,1.28425,1.27674,1.27995,153199.0
1831,'2012-11-06 00:00',1.27995,1.28262,1.2763,1.28053,161437.0
1832,'2012-11-07 00:00',1.28053,1.28761,1.27362,1.27562,226718.0
1833,'2012-11-08 00:00',1.27564,1.27759,1.2717,1.27411,188273.0
1834,'2012-11-09 00:00',1.2741,1.27897,1.26895,1.27109,201687.0
1835,'2012-11-11 00:00',1.27094,1.27359,1.2709,1.27202,5391.0
1836,'2012-11-12 00:00',1.27203,1.27388,1.26975,1.27056,124499.0
1837,'2012-11-13 00:00',1.27056,1.27264,1.26612,1.27091,182489.0
1838,'2012-11-14 00:00',1.27091,1.27741,1.27032,1.27293,179465.0
1839,'2012-11-15 00:00',1.27293,1.28015,1.2717,1.27814,169568.0
1840,'2012-11-16 00:00',1.27812,1.2784,1.269,1.27428,171695.0
1841,'2012-11-18 00:00',1.27464,1.27607,1.27401,1.27583,5160.0
1842,'2012-11-19 00:00',1.27583,1.28196,1.27455,1.27666,165165.0
1843,'2012-11-20 00:00',1.27666,1.28283,1.27643,1.28121,151594.0
1844,'2012-11-21 00:00',1.28123,1.28673,1.2736,1.28638,145901.0
1845,'2012-11-22 00:00',1.28639,1.28984,1.28339,1.2874,109361.0
1846,'2012-11-23 00:00',1.28739,1.29904,1.28681,1.29736,118896.0
1847,'2012-11-25 00:00',1.2966,1.29769,1.29634,1.29706,5185.0
1848,'2012-11-26 00:00',1.29728,1.30063,1.2944,1.2988,126983.0
1849,'2012-11-27 00:00',1.29883,1.30083,1.2915,1.29372,148532.0
1850,'2012-11-28 00:00',1.29376,1.29611,1.288,1.29502,153714.0
1851,'2012-11-29 00:00',1.29504,1.30122,1.29388,1.29717,138106.0
1852,'2012-11-30 00:00',1.29715,1.30274,1.2968,1.29867,151556.0
1853,'2012-12-02 00:00',1.29819,1.29975,1.29819,1.29954,4997.0
1854,'2012-12-03 00:00',1.29955,1.30756,1.29931,1.30635,144912.0
1855,'2012-12-04 00:00',1.30635,1.31079,1.30456,1.30989,139063.0
1856,'2012-12-05 00:00',1.30989,1.31261,1.30597,1.30722,154883.0
1857,'2012-12-06 00:00',1.30722,1.30863,1.295,1.29612,155914.0
1858,'2012-12-07 00:00',1.29612,1.29722,1.28789,1.29253,139610.0
1859,'2012-12-09 00:00',1.28887,1.29067,1.28871,1.29062,6356.0
1860,'2012-12-10 00:00',1.29061,1.29463,1.28856,1.29368,117363.0
1861,'2012-12-11 00:00',1.29367,1.30144,1.29286,1.30113,130926.0
1862,'2012-12-12 00:00',1.30112,1.30965,1.29959,1.30653,139936.0
1863,'2012-12-13 00:00',1.30653,1.31,1.30411,1.30766,145376.0
1864,'2012-12-14 00:00',1.30767,1.31726,1.30663,1.31626,147226.0
1865,'2012-12-16 00:00',1.31647,1.31872,1.31628,1.31655,8633.0
1866,'2012-12-17 00:00',1.31655,1.31786,1.31439,1.31608,126976.0
1867,'2012-12-18 00:00',1.31609,1.32376,1.31559,1.32285,129210.0
1868,'2012-12-19 00:00',1.3228,1.3308,1.3188,1.32127,155573.0
1869,'2012-12-20 00:00',1.32127,1.32946,1.3203,1.32366,152217.0
1870,'2012-12-21 00:00',1.3237,1.32379,1.31585,1.31867,168425.0
1871,'2012-12-23 00:00',1.31719,1.31849,1.31719,1.31797,3644.0
1872,'2012-12-24 00:00',1.31796,1.32335,1.31712,1.31788,83544.0
1873,'2012-12-25 00:00',1.31801,1.32025,1.31704,1.31798,17982.0
1874,'2012-12-26 00:00',1.31798,1.32533,1.31708,1.32276,87421.0
1875,'2012-12-27 00:00',1.3228,1.32834,1.32011,1.32478,127210.0
1876,'2012-12-28 00:00',1.32477,1.32564,1.31655,1.3214,115570.0
1877,'2012-12-30 00:00',1.32091,1.32322,1.32091,1.32259,4169.0
1878,'2012-12-31 00:00',1.32259,1.32344,1.31738,1.3195,107613.0
1879,'2013-01-01 00:00',1.3195,1.32197,1.31866,1.31977,4355.0
1880,'2013-01-02 00:00',1.31975,1.32991,1.3157,1.31833,174418.0
1881,'2013-01-03 00:00',1.31836,1.31887,1.30222,1.30243,173943.0
1882,'2013-01-04 00:00',1.3024,1.30892,1.29971,1.30678,163980.0
1883,'2013-01-06 00:00',1.30745,1.30792,1.30655,1.30676,4334.0
1884,'2013-01-07 00:00',1.30678,1.31275,1.30165,1.31236,164869.0
1885,'2013-01-08 00:00',1.31236,1.31393,1.30566,1.30825,163420.0
1886,'2013-01-09 00:00',1.30822,1.30956,1.30362,1.30531,159982.0
1887,'2013-01-10 00:00',1.3053,1.32791,1.30385,1.32722,190497.0
1888,'2013-01-11 00:00',1.32723,1.33653,1.32479,1.33424,182064.0
1889,'2013-01-13 00:00',1.33605,1.33685,1.33498,1.33579,8428.0
1890,'2013-01-14 00:00',1.33579,1.34037,1.33356,1.33769,156572.0
1891,'2013-01-15 00:00',1.33771,1.33933,1.3272,1.33088,171068.0
1892,'2013-01-16 00:00',1.33089,1.33246,1.32565,1.32845,161787.0
1893,'2013-01-17 00:00',1.32845,1.33873,1.32696,1.33738,173484.0
